movieId,rating
224338,4.0
225485,3.5
266788,4.5
267456,4.5
269208,4.5
275503,4.5
277582,3.5
278980,4.0
215353,3.5
225145,4.0
215353,5.0
225625,3.5
267456,5.0
224338,4.5
215353,4.0
215685,4.0
225145,4.0
225625,4.0
230231,4.0
253280,3.0
258881,4.0
287615,2.5
225145,3.0
225625,3.0
266788,4.0
279710,3.5
257037,5.0
264135,3.5
232475,3.5
215353,5.0
229483,4.0
275503,4.5
225691,3.0
267456,3.0
275503,3.0
215353,4.0
267456,4.5
257037,5.0
213898,4.5
267456,5.0
215353,3.5
225145,4.0
257037,4.0
265466,4.5
280332,4.0
281294,2.0
281296,2.0
225625,5.0
225145,4.5
264135,5.0
215685,5.0
225625,5.0
229953,3.5
287823,3.5
225145,4.0
222591,5.0
225625,3.0
267456,4.0
225625,3.5
213557,5.0
280238,4.0
225972,3.5
245136,5.0
287731,3.0
215353,4.0
225145,3.0
257037,5.0
257585,4.0
258881,4.0
264135,3.5
275503,5.0
225145,4.0
260559,4.5
267456,5.0
215353,4.0
224338,3.5
225145,4.0
239254,4.0
257037,4.5
259751,4.0
264135,4.0
266788,3.0
275503,4.5
215353,3.5
233573,3.0
266788,4.0
278314,3.5
278980,1.5
213219,5.0
267456,4.5
278980,3.5
257585,4.0
225625,2.5
265770,5.0
272483,0.5
278084,3.0
225145,4.5
267456,4.5
215353,3.5
225625,3.5
225625,3.5
225145,4.5
258881,3.0
264135,3.5
275503,3.5
285833,1.5
287731,2.5
287823,1.5
215353,4.0
222591,3.0
225145,4.0
275193,4.0
278980,4.5
225625,2.5
224519,2.5
267456,3.5
225625,1.5
225625,4.5
215353,4.5
225145,4.5
229483,3.5
243826,4.0
257037,4.5
258881,4.0
275503,3.5
267456,4.5
275515,4.0
215353,4.0
213898,5.0
217386,4.0
250852,3.0
216127,2.0
224338,2.5
225625,3.5
229207,3.0
262799,3.0
280260,3.0
282381,3.0
283069,3.0
287615,1.0
213213,2.5
267456,4.0
225625,3.0
215685,4.5
224338,4.0
239254,4.0
267456,5.0
278980,5.0
278980,4.0
225145,4.0
267456,5.0
275503,5.0
220956,4.0
232475,3.5
235003,3.0
272483,3.5
285853,4.0
225625,3.5
213898,4.0
215353,4.0
218675,3.5
222611,3.5
225145,4.0
225485,3.5
225625,3.0
229483,4.0
239254,4.0
257037,4.5
259751,4.0
264135,3.5
266788,3.5
278278,3.0
278980,3.5
279710,4.5
215685,4.5
225625,4.0
232257,4.0
222611,0.5
225145,2.0
227216,3.5
261365,2.5
273747,3.0
275193,3.5
225145,3.0
225625,4.5
225145,4.5
275503,5.0
225625,4.5
229953,4.0
215353,3.0
262099,3.5
266788,3.0
275503,2.5
279138,3.0
267456,5.0
264664,1.0
257037,3.5
273585,3.0
257037,5.0
258881,5.0
259751,4.5
266788,5.0
229273,5.0
278980,4.5
279710,3.5
225625,4.0
267456,4.5
275503,4.0
284431,4.0
284435,4.0
225625,2.5
235107,4.0
245136,4.0
215353,4.0
225145,3.5
267456,3.5
278980,4.0
215353,5.0
215353,4.0
215685,4.0
224338,4.0
225145,3.5
225625,3.5
229483,4.5
230231,3.0
232257,1.5
234957,3.5
272483,4.0
215353,3.5
225625,4.0
215353,4.5
215685,4.5
287823,4.0
267456,5.0
225625,3.0
225625,3.5
267456,3.5
287731,2.5
213898,4.0
215353,4.0
225145,3.5
257037,4.5
267456,3.0
269208,4.0
275193,3.5
275503,5.0
278980,4.0
215353,3.5
225762,3.0
243826,4.5
257037,4.5
264135,4.5
267456,3.0
269252,3.0
275503,5.0
236117,1.0
241552,4.0
225145,4.0
242064,4.0
225145,4.0
215353,5.0
225625,4.5
225625,5.0
213503,3.0
213898,3.5
214854,3.0
215353,3.5
215685,2.5
223614,1.0
225145,3.5
225485,2.5
225625,2.5
226742,3.0
230111,3.0
232257,1.5
234957,2.5
240450,3.0
250852,3.0
225625,3.0
278980,4.5
213898,4.0
214854,2.0
215353,4.0
215685,3.5
224338,3.5
225145,4.0
225625,3.0
254722,3.0
257037,4.0
258881,4.5
267456,3.5
275503,4.0
278278,3.0
278980,4.0
279710,4.0
282711,2.0
283137,4.0
285833,4.0
290105,3.0
225145,3.5
225625,4.0
225625,3.5
257037,3.5
225625,4.0
283591,2.5
225145,3.5
225625,3.5
262099,3.0
257037,5.0
257037,4.0
266788,3.0
272553,4.5
215685,4.5
225625,5.0
225145,2.5
225485,4.0
225625,5.0
225145,3.0
267456,3.5
272483,0.5
275503,4.5
277280,1.5
278278,3.5
278980,4.0
279540,3.0
279710,4.0
282711,3.5
283137,5.0
285833,5.0
287823,5.0
225625,4.0
216515,3.5
225145,3.5
237223,4.0
215353,5.0
225145,4.0
225625,3.5
266788,2.5
215353,3.0
225145,3.0
257037,3.5
225625,3.5
225625,3.5
243368,0.5
278084,2.0
225145,4.0
229483,2.5
241954,3.5
265150,2.5
215353,4.0
225625,2.0
214854,3.5
224338,2.5
262099,3.5
225625,1.5
215353,3.0
225145,3.0
225625,4.0
213898,4.0
225625,4.5
225145,4.0
225625,3.0
236117,3.0
257037,3.5
259751,3.5
267456,2.0
275503,4.0
277908,3.0
278980,4.0
225145,4.5
275503,4.5
214640,3.5
215353,4.0
225145,4.0
225625,4.5
230231,4.5
215685,4.5
225625,4.5
215353,0.5
236157,0.5
225145,4.5
225145,2.5
225625,3.5
215353,4.5
225145,3.5
239254,4.0
257037,4.0
259751,3.5
278980,4.5
281910,0.5
266788,2.5
259751,3.5
225145,3.0
225625,3.5
225625,2.5
287731,4.0
225145,2.0
224338,3.5
225145,4.0
266788,3.5
276657,3.5
279138,4.0
215353,4.0
222591,4.0
230111,3.0
253280,3.5
269208,4.0
270026,3.0
276903,3.5
225625,4.0
230231,3.0
230231,4.0
251206,0.5
279634,3.5
213898,3.5
215353,4.0
224338,4.0
225145,4.0
243826,5.0
271749,3.5
275503,5.0
278980,3.5
225145,4.0
269208,3.5
281086,3.5
283137,3.5
290105,3.0
236117,3.0
225625,3.5
267456,4.0
267456,3.5
278084,3.0
225625,3.0
215685,3.5
225625,4.0
215353,4.0
225145,4.0
225145,4.0
225625,3.5
215353,3.0
225145,4.0
213898,4.0
225145,3.5
264135,3.5
268450,1.0
257037,5.0
278980,3.0
267456,3.5
275503,5.0
215353,2.0
224338,5.0
245078,4.0
264135,4.0
278084,3.0
225625,1.0
225625,4.5
213898,2.5
227218,2.5
230231,2.5
234957,3.5
241778,4.0
265942,3.0
275503,5.0
215353,4.0
215685,4.5
225625,4.0
250852,5.0
225625,4.0
215353,4.0
225145,4.0
225625,4.0
266788,3.0
278980,4.0
225145,4.0
215353,4.5
225625,4.0
278980,4.0
215685,4.0
225625,3.5
215353,5.0
224338,5.0
225145,5.0
278980,5.0
215353,4.5
215353,4.0
213557,2.5
225485,3.5
212365,4.5
225145,2.5
225625,3.5
226306,4.5
227020,2.0
230111,2.5
230231,2.0
249398,2.0
254022,2.5
263697,2.0
272465,2.0
272483,1.5
274643,3.0
278084,1.0
278980,2.5
279138,4.0
285833,3.0
213213,4.0
215685,4.5
225625,4.5
257037,4.0
267456,4.5
278980,4.0
235903,4.5
261291,4.5
278084,3.5
287823,4.5
240742,4.0
213898,4.0
225145,4.0
230111,3.0
239252,3.0
257037,3.5
258881,3.0
259751,3.5
260675,4.0
263047,4.0
276499,3.5
278980,2.5
279710,2.5
225625,3.5
225145,1.0
257037,3.5
264135,3.5
215353,2.5
225145,3.5
225485,2.0
236117,3.5
257037,4.5
264135,3.5
266788,3.0
217717,3.5
225145,3.5
245136,3.0
257037,5.0
263403,4.5
267456,3.5
225145,4.5
265956,3.5
272553,4.5
225625,5.0
225625,4.0
267456,4.0
223442,2.5
239252,3.0
258881,4.0
225145,4.5
275503,4.0
215353,4.0
215685,2.5
225625,2.5
286883,4.0
287099,1.5
267456,3.0
240224,4.0
248002,4.0
280260,3.0
284377,2.5
215353,4.0
225625,3.5
257037,3.5
258881,3.5
267456,5.0
275503,4.5
278314,2.5
225625,3.5
225625,3.5
215353,4.0
225145,2.5
236117,3.0
224338,3.5
225762,5.0
269570,4.5
270904,5.0
215685,4.0
213898,4.0
215353,2.5
225625,4.0
242060,3.5
266788,4.5
267456,4.5
269208,2.0
275435,2.5
275503,3.0
275515,3.5
276903,4.0
278980,3.5
279710,2.0
281808,3.5
282101,3.0
288757,2.5
290105,3.5
215353,3.5
225145,2.5
225625,3.5
212365,3.5
267456,1.5
275503,2.0
278298,2.0
278980,2.0
286307,1.0
215353,3.0
224338,4.0
225145,3.5
225625,2.0
243604,3.5
225625,4.0
240374,3.5
278980,4.5
283137,5.0
290105,1.5
214854,1.0
215353,4.0
215353,4.0
224338,3.5
225145,4.5
225485,3.0
225625,4.0
278980,3.0
215353,2.5
222611,2.5
224338,1.5
225145,2.0
225625,2.0
236117,2.5
254722,1.5
215685,3.0
215353,3.5
216515,4.0
224338,3.5
225145,3.0
230231,3.5
236111,2.5
241028,1.0
280238,3.0
225625,3.5
215353,3.5
225625,3.0
257037,4.0
215203,4.0
225145,4.0
225625,4.0
228855,4.0
229483,4.5
275503,3.0
215353,3.0
215353,4.5
225145,5.0
279710,4.0
215685,3.0
225625,4.5
225145,3.5
267456,4.5
225625,5.0
215353,4.0
223442,4.0
243460,4.0
258881,4.5
225625,4.0
215685,3.0
225625,3.0
213898,4.0
215353,4.0
215685,4.0
230231,4.0
267456,4.5
213898,3.5
225625,3.5
257037,5.0
281808,3.0
266788,4.0
267456,4.0
275503,4.5
278980,2.5
278354,1.0
225145,3.0
215353,4.5
225145,4.0
257037,4.0
278980,3.5
215685,5.0
223614,1.0
267456,4.5
272465,3.0
267456,5.0
225145,3.0
225145,3.5
257037,2.5
258881,1.5
263403,4.5
267456,4.0
278980,4.0
269208,4.5
225625,0.5
226306,1.0
230231,2.5
267456,5.0
272483,1.0
278980,3.0
279138,2.5
213898,4.0
215353,4.0
225145,4.0
257037,4.5
258881,4.0
259751,3.0
275435,4.5
281282,4.0
215353,1.5
245136,5.0
267456,3.5
285933,1.5
267456,5.0
215569,4.5
215685,4.0
257585,4.5
257037,4.5
267456,3.5
275503,4.5
279542,5.0
282401,4.0
291385,5.0
225145,3.0
225145,3.5
225625,1.5
266788,3.0
272483,4.0
278084,3.0
281086,3.0
283137,3.0
225145,3.5
245136,3.0
267456,4.0
218453,4.0
225625,3.5
229953,1.5
215353,4.0
275503,3.5
278084,4.0
225625,4.0
230231,4.0
225625,3.0
225625,3.5
225625,5.0
215353,4.5
225145,4.0
257037,4.0
275503,4.0
275515,3.5
278980,3.5
215353,5.0
215353,4.0
267456,4.0
275503,5.0
213898,4.5
225145,3.0
229483,3.5
269208,3.0
275503,2.5
279710,3.5
284195,3.0
214854,3.0
215353,4.0
225145,4.0
228855,3.5
229483,4.0
215353,4.0
224338,4.5
225625,3.5
257037,4.0
280238,3.0
213898,4.0
225625,5.0
275503,5.0
275503,4.5
278980,3.0
225625,0.5
215353,3.5
225145,2.0
215353,5.0
225145,5.0
225625,4.0
225145,3.5
257037,3.5
213898,3.5
215203,3.5
215353,4.5
215685,4.0
225145,4.0
278314,3.0
213213,4.0
223614,3.0
223896,2.0
225625,3.5
230231,1.0
236117,3.5
240224,2.5
278084,2.0
287979,1.0
225625,2.0
229483,1.0
224338,3.5
267456,3.5
215353,3.0
225625,2.0
267456,3.0
225145,3.5
225625,3.5
287823,3.0
213898,4.0
229483,2.5
278084,2.0
278298,3.5
278278,2.0
215353,4.0
225145,3.5
267456,3.5
221542,0.5
225625,5.0
215353,4.0
219430,1.5
215353,5.0
225145,4.5
225145,4.5
225145,4.0
225145,3.5
250852,3.5
210469,3.5
210469,1.0
225625,2.5
225145,2.5
275503,4.5
278980,3.5
279710,3.5
280260,3.5
281808,4.0
225145,5.0
225625,4.0
278084,3.5
215353,3.0
225145,3.5
249136,4.0
277892,2.5
215353,1.5
225625,3.0
271911,1.5
277390,2.5
215685,4.0
216669,2.0
219818,3.0
229483,2.0
215353,2.0
215685,1.5
222282,1.0
224338,1.5
225145,1.5
225625,2.5
225822,1.5
233099,1.0
236117,1.0
248002,0.5
254722,1.5
258881,1.5
259053,1.5
265150,0.5
274831,0.5
277908,3.0
215353,4.5
221542,3.0
224246,3.5
225145,4.0
226570,3.5
229799,3.5
233573,4.0
236111,2.5
245136,3.5
257037,4.0
257645,3.0
267456,4.5
280120,3.0
287113,3.0
289553,3.0
225145,3.0
225625,3.0
245136,3.0
215353,4.5
225145,4.0
233573,4.0
259751,4.5
267456,3.0
278084,3.0
279710,4.5
215353,3.5
266788,3.0
225625,3.0
269208,3.0
243368,1.0
225625,5.0
225625,5.0
225625,3.5
225145,5.0
257037,5.0
215685,3.0
278980,5.0
257037,5.0
257037,4.0
264135,5.0
229751,2.5
267456,5.0
275503,4.0
215353,4.0
215353,5.0
215353,4.5
225145,4.0
225145,5.0
215685,4.5
225145,2.5
225625,3.5
225145,2.5
220956,3.5
225625,1.5
215353,3.5
225145,3.5
225625,3.0
243826,3.5
257037,3.0
259751,4.0
266788,3.0
271467,3.5
273559,3.0
278980,4.0
279238,2.5
280962,3.5
272483,4.0
225625,3.0
215353,4.0
225625,3.5
222611,0.5
225625,3.5
281086,3.0
275503,4.5
278724,4.5
215353,3.5
267456,3.0
257037,3.5
267456,1.0
275525,1.0
277280,0.5
277586,0.5
278278,0.5
278980,3.5
279924,4.0
281294,0.5
288165,0.5
267456,1.0
216354,2.0
268450,2.0
225145,4.0
230231,2.5
213898,3.5
215353,4.5
225145,4.0
239254,4.0
257037,4.0
258881,3.5
265150,4.0
266788,3.5
267456,3.5
269208,3.5
275503,4.0
276903,3.5
278980,2.5
215353,3.0
215685,4.0
225145,2.5
257037,4.5
267456,4.0
275515,3.0
215353,4.0
224338,4.5
213557,5.0
225625,4.0
214854,3.5
215353,4.0
215685,2.5
224338,3.5
225145,4.0
225625,3.5
257037,4.5
225625,1.5
266962,2.5
267456,2.5
225145,3.5
267456,4.0
278980,4.0
224643,4.0
263403,3.5
267456,4.5
278980,3.5
213898,4.0
215353,4.0
224338,4.0
225145,3.5
249906,2.5
261365,4.0
225145,4.5
225625,3.5
225625,2.0
266788,1.5
224338,4.0
225145,3.5
225625,3.5
267456,5.0
265150,3.0
225145,3.0
225625,3.0
225625,4.0
259283,4.5
267456,5.0
278980,4.0
279710,4.0
215353,4.5
215685,4.0
278980,4.5
213557,2.0
269208,5.0
276955,0.5
225625,3.0
250852,4.0
278724,3.0
283137,4.5
285833,4.0
291775,2.0
282541,3.0
215353,2.5
224338,4.0
225625,4.0
215353,4.5
225145,4.0
266788,3.0
275503,5.0
225625,2.0
215353,4.0
225145,3.0
225625,3.0
215353,4.5
225625,3.5
225625,3.0
213898,3.5
215353,3.5
218675,4.0
225145,4.0
267456,3.5
223031,1.5
224338,3.5
229483,2.5
215353,4.0
267456,4.0
278980,3.5
279710,3.5
215353,3.0
225145,3.5
229483,3.5
278980,3.5
224643,3.5
229273,1.5
234957,2.5
258881,1.5
263403,4.5
267456,3.5
275503,2.0
278980,4.0
225145,3.5
229483,2.5
225625,3.5
225625,2.5
225625,3.0
259053,3.5
267456,3.0
278980,4.5
279710,3.5
267456,1.0
275503,5.0
225625,0.5
257037,2.5
278980,2.5
225625,4.0
215685,3.0
232401,2.0
232597,2.5
246966,3.0
279628,2.5
224338,0.5
213898,4.5
215353,4.5
254722,3.0
225145,3.5
225625,2.5
267456,3.0
215353,4.5
243074,1.0
243270,1.5
229483,5.0
236111,3.5
263403,5.0
275193,4.0
225625,3.5
225145,4.0
225625,3.0
257999,3.5
266788,3.5
269280,2.5
271337,3.5
275503,4.5
280038,4.0
280688,3.0
215353,4.0
225145,3.5
257037,3.0
275503,4.0
225145,3.5
225145,3.0
225625,4.0
242904,3.5
267456,4.0
278980,3.0
267456,4.0
278980,3.0
225625,3.5
222282,2.0
225145,2.0
225625,0.5
230231,3.0
267456,2.0
272483,1.0
278980,2.0
284195,4.0
287227,1.0
270606,4.0
290169,4.0
267456,3.0
215353,2.5
225145,2.5
225625,1.5
278314,3.5
225625,4.0
225625,3.5
213213,2.5
225145,3.0
225145,3.0
215353,4.0
225145,4.0
245078,3.0
267456,3.0
269208,3.5
275435,3.0
277328,4.0
278980,4.0
215353,2.0
284195,4.5
215353,3.5
225145,4.0
267456,3.5
225625,4.0
225625,3.5
257037,5.0
225625,0.5
215353,3.0
225145,3.5
215353,3.5
225145,3.5
217719,2.0
225625,4.0
267456,3.5
229483,4.0
222591,1.5
278980,2.0
215353,4.5
225145,5.0
225625,4.0
257037,4.5
229273,4.5
272085,5.0
287023,4.0
225625,0.5
280450,5.0
257037,4.0
215353,5.0
242060,1.0
215685,3.5
213898,5.0
224338,5.0
230231,5.0
225625,5.0
287823,3.0
280260,3.5
225625,1.0
225691,4.0
225145,4.0
266788,4.0
215353,3.5
225625,5.0
225145,4.0
277328,3.5
267456,2.5
279138,3.0
272085,5.0
287023,5.0
225625,4.0
267456,2.5
275503,4.0
269208,5.0
225145,3.5
225145,3.5
225625,4.5
225625,1.0
225625,4.5
224338,3.5
225145,4.0
257037,3.5
259751,3.0
272553,3.5
275503,4.5
275831,3.0
284431,3.0
292731,4.0
257037,4.0
259751,4.5
232459,3.0
225145,3.5
227216,4.0
227218,2.5
257037,5.0
258881,4.0
260559,2.5
267456,3.0
267456,5.0
275193,4.5
278980,4.5
226848,2.5
250370,3.5
261763,3.5
279862,2.0
234771,2.5
254722,3.5
264664,2.5
213898,3.5
215353,3.5
225145,3.5
229483,3.0
257037,3.5
267456,3.5
271467,3.5
275503,3.5
279710,3.0
263403,4.0
222611,3.5
225145,2.5
229483,3.0
257037,3.0
266788,3.0
275503,3.0
278980,2.0
218675,2.0
225145,3.0
259751,1.0
225145,4.0
230231,3.0
267456,3.5
275503,4.0
275537,3.0
232475,4.0
215353,5.0
225625,2.5
275503,2.5
214854,4.0
278980,4.0
267456,4.0
275503,3.5
272553,2.5
275515,3.0
225625,4.0
289621,4.0
215353,4.0
215353,3.5
225625,0.5
225145,3.5
223031,3.5
275503,5.0
225625,3.5
213898,4.0
225145,0.5
229207,3.0
230111,4.0
239254,2.5
254722,3.0
267456,4.0
275503,4.0
225625,5.0
267456,4.0
225625,3.0
225145,2.5
230231,4.5
265150,4.0
250852,4.0
264135,2.0
226066,3.5
276217,5.0
267456,5.0
267998,2.0
213898,1.0
215685,1.0
225625,3.0
225866,0.5
233333,3.0
250852,3.5
272483,3.5
277328,1.0
277648,1.0
279506,0.5
279710,1.0
280040,1.0
281086,2.5
282101,1.0
256185,2.0
225625,3.0
262099,1.0
263697,2.5
265956,2.5
267004,3.5
270038,0.5
272353,2.0
272483,1.5
273523,2.0
273633,2.5
275831,2.0
275889,1.5
276599,2.0
277328,2.0
277648,3.0
277880,1.5
277882,3.0
277998,2.0
278084,1.0
278300,3.0
279238,2.5
280040,4.0
280182,3.0
280332,2.5
280572,2.0
281444,2.0
281640,1.0
281666,1.0
282711,0.5
283131,3.0
283135,2.5
284305,3.0
284601,1.0
285595,1.5
287099,2.0
287615,2.0
288027,3.5
288207,2.5
289745,2.5
290051,1.5
215353,4.5
245136,4.0
266788,3.5
225625,3.5
257645,4.0
215353,3.0
275515,4.0
215353,4.0
225145,4.5
254722,3.0
269208,4.0
278980,3.5
279710,4.0
225145,5.0
257037,5.0
225625,3.0
275503,4.0
215353,3.5
267456,3.0
275503,4.0
278980,2.0
279710,3.0
257037,2.0
257037,4.5
278980,3.0
222575,2.5
213898,3.5
263047,5.0
266788,2.5
278980,2.0
215353,3.5
212365,3.0
229207,2.0
254722,3.5
258881,2.5
279634,2.5
280238,2.0
284435,2.0
261365,3.0
275503,4.5
215353,4.0
225145,3.0
225625,3.0
276217,3.0
267456,4.0
278980,3.5
225625,3.0
213898,4.0
225625,3.0
287823,2.5
225625,4.0
225625,4.0
267456,4.0
278980,3.5
225625,4.5
225625,4.5
215353,3.5
230231,4.5
267456,4.0
282401,2.5
215353,3.5
269208,4.0
215353,3.0
215353,3.5
225145,4.0
225625,4.0
267456,4.5
284999,3.5
291841,3.5
215353,0.5
215685,3.5
215353,3.5
267456,3.0
225145,4.0
267456,0.5
233573,3.5
213898,4.0
225625,4.5
267456,4.0
281808,3.5
285833,3.0
257037,5.0
281808,2.5
282401,2.5
283017,4.5
210853,0.5
220956,3.5
229755,3.5
267456,4.0
276501,4.0
278828,2.5
279506,4.5
281468,3.0
283775,3.5
284707,1.5
287731,3.5
288683,1.5
289111,3.0
289653,3.0
283567,5.0
225145,3.0
266788,4.0
230231,3.0
225625,3.0
229953,4.0
225145,3.5
225145,2.0
225625,1.0
236117,0.5
213898,4.5
225625,4.0
215353,2.0
225625,3.5
257037,4.0
225625,1.0
218029,2.0
213898,4.5
215353,4.5
224338,4.0
257037,5.0
265150,4.0
215353,5.0
225625,4.0
225625,2.0
257037,4.5
215353,5.0
215353,4.0
225625,4.0
213898,4.0
224204,3.0
224338,3.5
225145,3.0
225625,3.5
230231,3.5
234957,3.5
236111,3.0
236117,3.5
245136,3.5
258881,4.0
263047,2.0
265150,3.0
266788,4.0
267456,3.0
280260,3.5
215353,3.5
225625,1.5
229483,4.0
257037,3.0
265150,1.0
266788,4.0
278084,3.0
278314,3.5
267456,4.0
215353,4.0
225145,3.0
257037,4.5
267456,4.5
272483,3.5
278980,4.5
279710,5.0
215353,4.0
225145,4.0
225145,4.0
225625,3.5
226848,4.0
236117,4.5
266788,4.5
225145,4.0
270102,3.5
280038,3.0
225145,1.0
225625,0.5
215353,3.0
225145,5.0
215685,3.0
225625,2.5
225145,3.0
235903,3.5
281086,3.5
275515,4.5
215685,1.0
215685,4.5
224338,4.0
225625,3.5
239254,4.5
259751,3.0
265150,1.0
278980,2.0
281790,4.0
284799,2.5
225625,2.0
225625,4.5
229483,4.5
215685,0.5
225625,3.5
225972,3.0
229395,4.0
215569,4.0
223580,3.5
257037,3.5
257585,4.5
224338,4.0
259751,3.0
263047,4.0
266788,4.0
267456,4.5
275503,4.0
215685,3.0
257037,5.0
257037,2.5
278298,3.0
215353,5.0
225145,4.5
282665,2.0
290105,3.0
219430,2.0
220342,2.0
225485,3.0
225625,2.5
227020,4.0
239254,3.0
242238,2.0
249398,2.5
257999,3.5
259751,2.5
263861,2.0
265150,3.0
266874,2.0
267456,3.5
269208,3.0
270878,3.5
271467,3.5
275503,3.0
275515,2.5
275585,3.0
276709,3.0
277290,2.0
277316,1.5
278314,3.5
278980,2.5
279506,4.0
279710,2.0
279768,2.5
280454,2.5
280572,2.5
280658,2.5
281538,3.0
282845,3.0
282917,3.5
283137,3.5
285777,2.0
285833,3.5
287511,1.5
287731,3.0
287735,3.0
287823,1.5
288497,2.5
290677,2.0
225145,3.5
225625,4.0
257037,2.0
225625,0.5
225145,2.0
279710,3.0
225625,3.0
280836,4.5
210853,3.0
212907,4.0
213557,4.0
265150,3.5
281086,2.5
213213,3.0
213898,4.0
215055,3.5
215353,3.5
218675,3.0
219418,2.0
220470,3.5
223442,3.0
223614,2.5
224216,2.5
225145,3.5
225822,3.5
226138,3.5
226742,3.0
228003,1.0
228951,3.5
229207,3.0
229483,3.5
230111,3.5
232257,3.5
233573,3.5
234957,3.5
235407,2.0
236121,3.5
239254,3.5
240450,3.5
240742,3.5
241312,2.0
244966,3.5
245136,3.5
248766,3.5
251636,3.0
252022,1.5
254722,3.0
255491,3.5
257215,1.0
259283,2.5
264442,2.5
266692,3.0
267456,3.5
269490,3.0
269580,3.5
274599,3.5
275385,3.0
275503,4.0
277026,4.0
277286,3.0
279292,3.0
279634,3.5
283591,3.5
287615,2.0
288625,2.5
257037,5.0
267456,3.5
245136,4.0
269208,3.0
225625,3.5
225625,3.5
225625,0.5
261443,0.5
264135,0.5
223031,2.5
225625,2.0
275503,4.5
225625,4.5
275503,4.5
215353,3.5
257037,3.0
225145,2.5
250852,4.0
269580,3.5
275435,0.5
278278,2.0
278980,0.5
283137,3.0
285833,3.5
287823,4.5
210469,0.5
225145,2.0
230231,1.5
213898,4.0
215353,4.0
225145,5.0
225625,2.5
257037,4.5
258881,4.0
266788,4.5
279710,4.0
283211,4.0
215353,4.0
215353,4.0
225145,3.5
249136,3.0
225145,4.0
257037,3.5
265466,2.5
267456,3.5
268216,2.5
269250,2.0
272553,4.0
276501,2.5
279506,2.0
281340,3.5
282541,2.0
267456,5.0
215353,4.0
225762,3.0
255265,3.5
255491,3.5
257037,4.0
258881,4.5
263403,4.0
271467,3.5
227961,2.0
275503,3.0
284195,2.0
225145,3.5
225145,5.0
225625,3.0
230231,4.5
257037,4.5
265150,4.5
276057,2.5
278980,5.0
279710,3.5
278980,3.0
225145,2.0
225625,5.0
229483,4.0
230231,4.5
266788,3.0
275503,3.5
278980,4.0
259909,3.5
225145,2.5
290105,3.5
225625,5.0
257037,4.0
258881,5.0
264135,3.0
266788,4.0
266788,4.5
215353,3.5
215685,3.5
287731,3.0
254500,4.5
257037,5.0
257037,4.0
275283,2.5
275503,5.0
282569,2.5
250852,3.0
215353,5.0
225145,5.0
225625,3.5
257037,4.5
281898,3.5
225625,4.5
267456,4.5
215353,4.0
215685,4.0
224338,4.0
225145,3.5
225625,4.0
229483,4.5
230231,4.5
236117,4.5
250852,5.0
264135,5.0
272483,3.0
229483,5.0
225145,4.5
215353,4.0
225625,3.5
225625,1.0
230231,1.5
236117,1.0
257585,2.5
258881,1.0
245078,3.5
254722,2.0
215353,4.0
217386,3.0
265466,2.5
275503,4.5
257037,4.0
257585,4.0
225625,2.0
233573,5.0
245136,4.0
279138,4.0
225625,2.5
225145,5.0
280040,1.5
215685,3.5
225625,3.5
236111,3.0
257037,3.0
259751,3.0
264135,3.0
266788,3.0
267456,3.0
269208,4.0
275193,3.0
275503,4.0
278980,4.0
210853,5.0
212907,5.0
213503,4.0
215353,5.0
225145,4.0
225625,2.5
259751,3.5
267456,4.5
279710,4.5
290105,2.5
225625,5.0
233629,4.0
225625,2.5
225625,2.5
257037,4.5
266788,4.0
236117,3.5
257037,5.0
257585,5.0
259751,4.0
264135,5.0
267456,4.0
275503,4.0
225625,3.5
215353,4.0
215353,4.0
224643,4.0
224721,4.0
225145,3.5
225625,3.5
229273,3.5
239254,3.5
243826,4.0
252988,4.0
257037,3.5
257999,4.0
267456,3.5
268800,3.5
269958,4.0
273747,4.5
275503,4.0
275515,4.0
278314,3.5
278980,3.0
280238,3.5
281808,4.0
282381,3.0
284377,3.5
285933,4.0
263047,3.5
213213,3.0
225145,3.0
245078,3.5
267456,3.5
230231,3.0
267456,4.0
278314,3.0
278980,3.5
225625,4.0
275503,3.5
277908,3.5
215353,5.0
215685,3.5
225625,4.0
245136,4.0
225145,4.0
229483,3.0
272483,1.0
278980,2.5
279710,4.0
225625,4.5
273747,3.0
287731,3.0
257037,4.0
215353,3.5
224643,5.0
275503,4.5
219430,1.5
215353,5.0
215353,4.0
266788,3.5
269208,4.5
278980,4.5
285833,4.5
225625,3.0
225145,3.0
225625,3.0
259283,3.0
264135,4.0
272483,2.5
274831,3.0
225145,4.0
229483,1.0
250852,1.0
252022,1.0
225625,3.0
225625,4.0
215353,4.0
257037,4.0
258881,3.5
275503,5.0
225145,3.5
266788,4.5
267456,4.0
273569,4.5
275503,5.0
277808,4.5
222591,4.0
213898,4.0
215353,3.5
219430,1.5
225145,3.5
278084,1.5
225625,2.5
275503,4.0
233573,4.0
266788,4.0
272483,3.5
278980,4.0
257037,4.0
267456,3.5
215353,5.0
215685,4.0
225625,3.5
225625,5.0
225145,3.5
264135,4.0
243604,2.0
281790,2.5
225625,3.5
225625,3.5
215353,5.0
218675,5.0
224649,5.0
225145,5.0
237223,5.0
267456,5.0
269208,5.0
275193,5.0
254722,3.5
257037,0.5
275435,3.0
283137,2.0
285833,3.0
287823,3.5
292117,2.0
215685,3.0
225625,3.5
228349,4.0
215353,4.0
